property_type,price,location,latitude,longitude,baths,bedrooms,date_added,area_sqft,price_per_sqft,affordability_years,estimated_price_2026,affordability_years_2026,affordability_change,market_tier,price_per_marla,Month_Year,median_ppsqft,pct_vs_median
Flat,5000000,Gulistan-e-Jauhar,24.916185,67.135196,2,2,2019-03-19,1306.8,3826.1401897765536,18.939393939393938,12155000.0,23.5562015503876,4.616807610993661,Middle Class,1041666.6666666667,2019-03,6427.91551882461,-40.47619047619048
Flat,9000000,Nazimabad,24.906134,67.023983,2,2,2019-04-09,1089.0,8264.462809917355,34.09090909090909,21879000.0,42.40116279069768,8.310253699788582,Middle Class,2250000.0,2019-04,5749.191519942508,43.749999999999986
Upper Portion,7200000,Gulistan-e-Jauhar,24.913179,67.121959,2,4,2019-04-09,1306.8,5509.641873278237,27.272727272727277,17503200.0,33.92093023255814,6.6482029598308685,Middle Class,1500000.0,2019-04,6427.91551882461,-14.285714285714299
Lower Portion,24000000,Jamshed Town,24.871447,67.058573,2,2,2019-06-06,2178.0,11019.283746556472,90.9090909090909,58344000.0,113.06976744186046,22.16067653276956,Middle Class,3000000.0,2019-06,10713.19253137435,2.857142857142829
Flat,3000000,Korangi,24.826235,67.108905,1,2,2019-04-09,1034.55,2899.811512251704,11.363636363636363,7293000.0,14.133720930232558,2.7700845665961946,Affordable,789473.6842105264,2019-04,5055.142796189628,-42.63640753259295
Lower Portion,32500000,Gulshan-e-Iqbal Town,24.879546,67.084229,4,4,2019-03-19,2178.0,14921.946740128558,123.1060606060606,79007500.0,153.11531007751938,30.009249471458773,Middle Class,4062500.0,2019-03,7482.229704451926,99.43181818181819
House,92500000,DHA Defence,24.786735,67.083292,8,6,2019-03-19,5445.0,16988.062442607898,350.3787878787879,224867500.0,435.78972868217056,85.41094080338269,Elite,4625000.0,2019-03,15610.651974288336,8.823529411764724
House,14500000,North Karachi,24.967419,67.064849,3,6,2019-04-09,1197.9,12104.51623674764,54.92424242424242,35249500.0,68.31298449612403,13.388742071881609,Middle Class,3295454.5454545454,2019-04,8417.508417508418,43.80165289256197
Upper Portion,6500000,Nazimabad,24.916721,67.031624,4,4,2019-04-09,1442.925,4504.738638529377,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Middle Class,1226415.0943396229,2019-04,5749.191519942508,-21.64570230607966
Flat,7000000,Gulshan-e-Iqbal Town,24.908308,67.07207,3,3,2019-03-19,1442.925,4851.256995339329,26.51515151515152,17017000.0,32.97868217054263,6.463530655391118,Middle Class,1320754.716981132,2019-03,7482.229704451926,-35.16295025728987
Flat,41000000,Clifton,24.826625,67.037923,3,3,2019-07-01,2423.025,16920.99751343878,155.3030303030303,99671000.0,193.1608527131783,37.857822410147975,Elite,4606741.573033707,2019-07,12626.262626262624,34.01430030643516
Flat,6900000,Nazimabad,24.905355,67.03609,2,2,2019-04-09,1089.0,6336.088154269973,26.13636363636364,16773900.0,32.507558139534886,6.37119450317125,Middle Class,1725000.0,2019-04,5749.191519942508,10.20833333333333
House,39500000,DHA Defence,24.782215,67.074537,4,4,2019-06-14,1089.0,36271.80899908173,149.62121212121212,96024500.0,186.093992248062,36.4727801268499,Elite,9875000.0,2019-06,15610.651974288336,132.35294117647067
House,150000000,DHA Defence,24.805045,67.064323,8,6,2019-04-09,10890.0,13774.104683195592,568.1818181818181,364650000.0,706.6860465116279,138.5042283298097,Elite,3750000.0,2019-04,15610.651974288336,-11.764705882352931
House,77500000,Gulshan-e-Iqbal Town,24.934623,67.099164,6,6,2019-06-05,5445.0,14233.24150596878,293.56060606060606,188402500.0,365.12112403100775,71.56051797040169,Middle Class,3875000.0,2019-06,7482.229704451926,90.22727272727275
House,60000000,Gulshan-e-Iqbal Town,24.91746,67.087412,6,6,2019-05-04,3267.0,18365.472910927456,227.27272727272728,145860000.0,282.6744186046512,55.4016913319239,Middle Class,5000000.0,2019-05,7482.229704451926,145.45454545454547
House,63000000,Cantt,24.950266,67.216759,6,6,2019-07-01,2178.0,28925.619834710746,238.63636363636363,153153000.0,296.8081395348837,58.17177589852008,Elite,7875000.0,2019-07,11408.854384060996,153.53658536585365
Flat,15000000,Clifton,24.817121,66.998363,3,3,2019-06-21,1987.425,7547.454620929092,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Elite,2054794.5205479453,2019-06,12626.262626262624,-40.224159402241575
House,12500000,Malir,24.9052,67.187483,2,2,2019-06-27,1306.8,9565.350474441384,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Affordable,2604166.666666667,2019-06,9009.477277058751,6.169871794871808
House,13000000,Malir,24.9052,67.187483,4,4,2019-06-29,1306.8,9947.96449341904,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Affordable,2708333.333333333,2019-06,9009.477277058751,10.416666666666687
Flat,16000000,DHA Defence,24.832117,67.063637,3,3,2019-04-09,2178.0,7346.189164370982,60.60606060606061,38896000.0,75.37984496124031,14.7737843551797,Elite,2000000.0,2019-04,15610.651974288336,-52.941176470588225
House,57000000,Gulistan-e-Jauhar,24.915748,67.119548,7,7,2019-06-05,4356.0,13085.399449035813,215.9090909090909,138567000.0,268.5406976744186,52.63160676532769,Middle Class,3562500.0,2019-06,6427.91551882461,103.57142857142856
House,40000000,Gulistan-e-Jauhar,24.927151,67.119327,6,6,2019-06-05,3267.0,12243.648607284971,151.5151515151515,97240000.0,188.4496124031008,36.934460887949285,Middle Class,3333333.333333333,2019-06,6427.91551882461,90.47619047619045
Flat,13000000,North Nazimabad,24.929369,67.045226,3,3,2019-06-27,1687.95,7701.649930388933,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Middle Class,2096774.1935483871,2019-06,7384.9838262255125,4.287972886804136
House,52000000,Gulistan-e-Jauhar,24.920965,67.122366,6,6,2019-06-05,4356.0,11937.557392102846,196.96969696969697,126412000.0,244.984496124031,48.01479915433404,Middle Class,3250000.0,2019-06,6427.91551882461,85.7142857142857
Flat,6500000,DHA Defence,24.810265,67.043552,2,2,2019-04-09,1089.0,5968.778696051423,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Elite,1625000.0,2019-04,15610.651974288336,-61.764705882352935
Flat,18500000,DHA Defence,24.798481,67.045716,3,3,2019-04-09,2069.1,8941.08549610942,70.07575757575758,44973500.0,87.15794573643412,17.082188160676537,Elite,2434210.5263157897,2019-04,15610.651974288336,-42.72445820433436
Flat,19000000,DHA Defence,24.798481,67.045716,3,3,2019-04-09,2069.1,9182.736455463728,71.96969696969697,46189000.0,89.51356589147287,17.543868921775896,Elite,2500000.0,2019-04,15610.651974288336,-41.17647058823529
Flat,18000000,Clifton,24.813927,67.01261,3,3,2019-04-09,1932.975,9312.070771737866,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Elite,2535211.267605634,2019-04,12626.262626262624,-26.248399487836082
Flat,25000000,Clifton,24.813927,67.01261,3,3,2019-04-09,2286.9,10931.829113647294,94.6969696969697,60775000.0,117.78100775193798,23.084038054968275,Elite,2976190.476190476,2019-04,12626.262626262624,-13.41991341991341
Flat,17500000,Clifton,24.806292,67.030456,3,3,2019-04-09,2423.025,7222.376987443381,66.28787878787878,42542500.0,82.44670542635659,16.158826638477805,Elite,1966292.134831461,2019-04,12626.262626262624,-42.79877425944841
Flat,17000000,Clifton,24.806292,67.030456,3,3,2019-04-09,2069.1,8216.132618046495,64.39393939393939,41327000.0,80.09108527131782,15.697145877378432,Elite,2236842.105263158,2019-04,12626.262626262624,-34.92822966507175
House,46500000,North Nazimabad,24.942561,67.042007,6,6,2019-06-27,4655.475,9988.239653311422,176.13636363636363,113041500.0,219.07267441860463,42.93631078224104,Middle Class,2719298.245614035,2019-06,7384.9838262255125,35.250663892333016
House,58000000,Cantt,24.950266,67.216759,6,6,2019-07-01,2178.0,26629.935720844813,219.6969696969697,140998000.0,273.2519379844961,53.55496828752644,Elite,7250000.0,2019-07,11408.854384060996,133.41463414634146
Flat,3700000,Gulistan-e-Jauhar,24.926606,67.130384,2,2,2019-04-09,789.525,4686.3620531332135,14.015151515151516,8994700.0,17.43158914728682,3.416437632135306,Middle Class,1275862.0689655172,2019-04,6427.91551882461,-27.093596059113302
House,120000000,DHA Defence,24.782215,67.074537,6,6,2019-05-06,5445.0,22038.567493112947,454.54545454545456,291720000.0,565.3488372093024,110.8033826638478,Elite,6000000.0,2019-05,15610.651974288336,41.17647058823531
Lower Portion,16000000,Gulistan-e-Jauhar,24.920965,67.122366,4,4,2019-04-09,2450.25,6529.945923885318,60.60606060606061,38896000.0,75.37984496124031,14.7737843551797,Middle Class,1777777.7777777778,2019-04,6427.91551882461,1.5873015873015761
Upper Portion,15500000,Gulistan-e-Jauhar,24.920965,67.122366,4,4,2019-04-09,2450.25,6325.885113763901,58.71212121212121,37680500.0,73.02422480620154,14.312103594080334,Middle Class,1722222.2222222222,2019-04,6427.91551882461,-1.5873015873016043
Upper Portion,16000000,Gulistan-e-Jauhar,24.920965,67.122366,4,4,2019-04-09,2450.25,6529.945923885318,60.60606060606061,38896000.0,75.37984496124031,14.7737843551797,Middle Class,1777777.7777777778,2019-04,6427.91551882461,1.5873015873015761
Flat,19500000,DHA Defence,24.810265,67.043552,4,5,2019-04-09,2123.55,9182.736455463728,73.86363636363636,47404500.0,91.86918604651164,18.00554968287527,Elite,2500000.0,2019-04,15610.651974288336,-41.17647058823529
Flat,2500000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-04-09,1388.475,1800.5365598948488,9.469696969696969,6077500.0,11.7781007751938,2.3084038054968303,Upper Middle,490196.0784313726,2019-04,5968.778696051423,-69.83408748114628
House,8500000,Bahria Town Karachi,25.113565,67.353811,3,3,2019-07-01,2178.0,3902.662993572085,32.196969696969695,20663500.0,40.04554263565891,7.848572938689216,Upper Middle,1062500.0,2019-07,5968.778696051423,-34.615384615384606
House,11500000,Bahria Town Karachi,25.071948,67.338656,3,3,2019-07-01,2178.0,5280.073461891644,43.56060606060606,27956500.0,54.17926356589148,10.618657505285412,Upper Middle,1437500.0,2019-07,5968.778696051423,-11.538461538461531
Flat,10000000,Jamshed Town,24.877151,67.034261,1,2,2019-04-09,980.1,10203.040506070807,37.87878787878788,24310000.0,47.1124031007752,9.23361522198732,Middle Class,2777777.777777777,2019-04,10713.19253137435,-4.761904761904788
House,26000000,Scheme 33,24.938913,67.140593,6,10,2019-04-05,3267.0,7958.371594735231,98.48484848484848,63206000.0,122.4922480620155,24.00739957716702,Upper Middle,2166666.6666666665,2019-04,6630.058464189246,20.034712178189185
Penthouse,75000000,Gulshan-e-Iqbal Town,24.877949,67.087927,6,5,2019-04-09,4846.05,15476.522115950103,284.09090909090907,182325000.0,353.34302325581393,69.25211416490487,Middle Class,4213483.146067415,2019-04,7482.229704451926,106.84371807967314
House,25500000,Gulshan-e-Iqbal Town,24.898465,67.0625,6,11,2019-04-09,1306.8,19513.314967860424,96.5909090909091,61990500.0,120.13662790697674,23.545718816067648,Middle Class,5312500.0,2019-04,7482.229704451926,160.7954545454546
House,24000000,Federal B Area,24.937736,67.080152,4,4,2019-04-09,1306.8,18365.472910927456,90.9090909090909,58344000.0,113.06976744186046,22.16067653276956,Middle Class,5000000.0,2019-04,6597.709513661486,178.3613445378151
Flat,7000000,Gulistan-e-Jauhar,24.913179,67.121959,3,3,2019-04-09,1197.9,5843.559562567827,26.51515151515152,17017000.0,32.97868217054263,6.463530655391118,Middle Class,1590909.0909090908,2019-04,6427.91551882461,-9.0909090909091
Flat,24500000,Clifton,24.826625,67.037923,3,3,2019-04-09,2722.5,8999.081726354454,92.8030303030303,59559500.0,115.42538759689924,22.62235729386893,Elite,2450000.0,2019-04,12626.262626262624,-28.727272727272705
House,31000000,DHA Defence,24.819653,67.077749,4,4,2019-06-21,1306.8,23722.069176614637,117.42424242424242,75361000.0,146.0484496124031,28.624207188160668,Elite,6458333.333333334,2019-06,15610.651974288336,51.96078431372555
Flat,5000000,Jamshed Town,24.869111,67.060976,2,2,2019-06-21,898.425,5565.2948214931685,18.939393939393938,12155000.0,23.5562015503876,4.616807610993661,Middle Class,1515151.5151515151,2019-06,10713.19253137435,-48.05194805194806
House,30000000,Gulistan-e-Jauhar,24.926606,67.130384,7,7,2019-06-21,2178.0,13774.104683195592,113.63636363636364,72930000.0,141.3372093023256,27.70084566596195,Middle Class,3750000.0,2019-06,6427.91551882461,114.28571428571426
House,15000000,Federal B Area,24.946375,67.080238,2,4,2019-04-09,1306.8,11478.42056932966,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Middle Class,3125000.0,2019-04,6597.709513661486,73.97584033613445
Lower Portion,20000000,Gulshan-e-Iqbal Town,24.911726,67.098014,2,2,2019-04-09,2178.0,9182.736455463728,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Middle Class,2500000.0,2019-04,7482.229704451926,22.727272727272727
House,185000000,DHA Defence,24.805045,67.064323,4,4,2019-04-09,7078.5,26135.480680935227,700.7575757575758,449735000.0,871.5794573643411,170.82188160676537,Elite,7115384.615384615,2019-04,15610.651974288336,67.42081447963804
House,39000000,DHA Defence,24.819653,67.077749,4,4,2019-04-09,1089.0,35812.67217630854,147.72727272727272,94809000.0,183.7383720930233,36.01109936575054,Elite,9750000.0,2019-04,15610.651974288336,129.41176470588235
House,40000000,DHA Defence,24.819653,67.077749,4,4,2019-04-09,1089.0,36730.94582185491,151.5151515151515,97240000.0,188.4496124031008,36.934460887949285,Elite,10000000.0,2019-04,15610.651974288336,135.29411764705884
House,29000000,DHA Defence,24.819653,67.077749,3,3,2019-04-09,1089.0,26629.935720844813,109.84848484848484,70499000.0,136.62596899224806,26.777484143763218,Elite,7250000.0,2019-04,15610.651974288336,70.58823529411768
House,29000000,DHA Defence,24.819653,67.077749,3,3,2019-04-09,1089.0,26629.935720844813,109.84848484848484,70499000.0,136.62596899224806,26.777484143763218,Elite,7250000.0,2019-04,15610.651974288336,70.58823529411768
House,45000000,DHA Defence,24.819653,67.077749,5,5,2019-04-09,1306.8,34435.26170798898,170.45454545454547,109395000.0,212.0058139534884,41.5512684989429,Elite,9375000.0,2019-04,15610.651974288336,120.58823529411768
House,42500000,DHA Defence,24.819653,67.077749,4,4,2019-04-09,1089.0,39026.62993572085,160.9848484848485,103317500.0,200.22771317829455,39.24286469344608,Elite,10625000.0,2019-04,15610.651974288336,150.00000000000006
House,180000000,DHA Defence,24.805045,67.064323,6,6,2019-04-09,7078.5,25429.11633820725,681.8181818181819,437580000.0,848.0232558139535,166.2050739957716,Elite,6923076.923076923,2019-04,15610.651974288336,62.89592760180999
House,14200000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-06-14,2178.0,6519.742883379247,53.78787878787879,34520200.0,66.89961240310078,13.111733615221986,Upper Middle,1775000.0,2019-06,5968.778696051423,9.230769230769239
Flat,16000000,DHA Defence,24.842983,67.065697,3,3,2019-05-06,2069.1,7732.830699337876,60.60606060606061,38896000.0,75.37984496124031,14.7737843551797,Elite,2105263.157894737,2019-05,15610.651974288336,-50.46439628482972
Flat,21000000,Clifton,24.832544,67.03595,2,2,2019-05-06,1442.925,14553.770986017984,79.54545454545455,51051000.0,98.93604651162792,19.39059196617336,Elite,3962264.150943396,2019-05,12626.262626262624,15.265866209262457
Flat,35000000,Clifton,24.826626,67.037926,4,3,2019-05-06,2423.025,14444.753974886762,132.57575757575756,85085000.0,164.89341085271317,32.31765327695561,Elite,3932584.269662921,2019-05,12626.262626262624,14.40245148110318
Flat,5000000,Liaquatabad,24.909987,67.057922,2,2,2019-04-09,843.975,5924.346100299179,18.939393939393938,12155000.0,23.5562015503876,4.616807610993661,Affordable,1612903.2258064516,2019-04,4407.713498622589,34.40860215053763
House,12500000,North Karachi,24.983024,67.0681,7,4,2019-04-09,1306.8,9565.350474441384,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Middle Class,2604166.666666667,2019-04,8417.508417508418,13.63636363636364
Flat,15000000,Gulshan-e-Iqbal Town,24.907509,67.070374,4,4,2019-04-09,2178.0,6887.052341597796,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Middle Class,1875000.0,2019-04,7482.229704451926,-7.954545454545454
Flat,15000000,DHA Defence,24.798481,67.045716,3,3,2019-05-06,1742.4,8608.815426997246,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Elite,2343750.0,2019-05,15610.651974288336,-44.85294117647058
House,65000000,DHA Defence,24.805045,67.064323,5,4,2019-04-09,3267.0,19895.92898683808,246.2121212121212,158015000.0,306.2306201550388,60.018498942917546,Elite,5416666.666666667,2019-04,15610.651974288336,27.4509803921569
Flat,15000000,Clifton,24.810927,67.024019,2,2,2019-04-09,1932.975,7760.058976448221,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Elite,2112676.056338028,2019-04,12626.262626262624,-38.540332906530075
Flat,4100000,North Karachi,24.967419,67.064849,3,3,2019-04-09,1878.525,2182.5634473855816,15.530303030303031,9967100.0,19.316085271317828,3.7857822410147968,Middle Class,594202.8985507246,2019-04,8417.508417508418,-74.0711462450593
House,59000000,Gulshan-e-Iqbal Town,24.903424,67.088398,6,5,2019-07-02,3566.475,16542.945064804884,223.4848484848485,143429000.0,277.96317829457365,54.47832980972515,Middle Class,4503816.79389313,2019-07,7482.229704451926,121.0964607911173
House,21000000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-05-06,2178.0,9641.873278236915,79.54545454545455,51051000.0,98.93604651162792,19.39059196617336,Upper Middle,2625000.0,2019-05,5968.778696051423,61.538461538461554
House,15000000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-05-06,1633.5,9182.736455463728,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Upper Middle,2500000.0,2019-05,5968.778696051423,53.84615384615385
House,14500000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-04-09,2178.0,6657.483930211203,54.92424242424242,35249500.0,68.31298449612403,13.388742071881609,Upper Middle,1812500.0,2019-04,5968.778696051423,11.538461538461545
Lower Portion,17500000,Nazimabad,24.916331,67.035398,3,3,2019-06-14,2178.0,8034.894398530762,66.28787878787878,42542500.0,82.44670542635659,16.158826638477805,Middle Class,2187500.0,2019-06,5749.191519942508,39.75694444444444
Flat,6500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-05-06,1143.45,5684.551139096593,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Upper Middle,1547619.0476190476,2019-05,5968.778696051423,-4.761904761904769
